caldt,vwretd,vwindd,CAP1RET,CAP1IND,CAP2RET,CAP2IND,CAP3RET,CAP3IND,CAP4RET,CAP4IND,CAP5RET,CAP5IND,CAP6RET,CAP6IND,CAP7RET,CAP7IND,CAP8RET,CAP8IND,CAP9RET,CAP9IND,CAP10RET,CAP10IND
19810529,0.008133,175.756100,0.020333,448.431000,0.027314,460.718300,0.027338,393.084100,0.007157,381.033700,0.033151,334.340400,0.024649,307.537800,0.022259,265.962300,0.028218,266.094300,0.021947,206.414400,-0.003103,142.003100
19810630,-0.007873,174.372300,0.027611,460.812800,0.022436,471.055100,-0.009132,389.494400,-0.004739,379.228100,-0.018559,328.135200,-0.010617,304.272800,-0.011458,262.914900,-0.018416,261.193900,-0.021945,201.884600,-0.001715,141.759600
19810731,0.000758,174.504600,-0.018757,452.169500,-0.042807,450.890500,-0.017229,382.783600,-0.037983,364.823800,-0.026905,319.306600,-0.019067,298.471300,-0.027991,255.555600,-0.027044,254.130300,-0.001564,201.568900,0.013520,143.676300
19810831,-0.055968,164.737900,-0.063657,423.385600,-0.087070,411.631600,-0.072556,355.010500,-0.080743,335.366900,-0.067003,297.912000,-0.061392,280.147500,-0.053403,241.908300,-0.054246,240.344900,-0.054530,190.577400,-0.054668,135.821800
19810930,-0.055705,155.561300,-0.065362,395.712200,-0.069759,382.916400,-0.071239,329.719900,-0.060034,315.233400,-0.062468,279.302100,-0.041391,268.551800,-0.062002,226.909400,-0.053354,227.521500,-0.055279,180.042500,-0.055636,128.265300
19811030,0.057313,164.476900,0.092180,432.188800,0.089869,417.328700,0.090694,359.623600,0.061330,334.566700,0.073458,299.818900,0.058304,284.209400,0.060395,240.613700,0.061969,241.620700,0.076154,193.753500,0.049117,134.565300
19811130,0.046020,172.046200,0.026193,443.509200,0.043383,435.433700,0.043665,375.326500,0.037100,346.979100,0.032673,309.614900,0.029291,292.534200,0.043958,251.190600,0.051031,253.950800,0.040985,201.694500,0.048927,141.149200
19811231,-0.027827,167.258700,-0.017768,435.628900,-0.019141,427.098800,-0.014250,369.978100,-0.009837,343.565800,-0.017034,304.340800,-0.018191,287.212800,-0.015137,247.388300,-0.027024,247.088000,-0.026526,196.344300,-0.031514,136.701100
19820129,-0.022083,163.565000,-0.006969,432.593100,0.000904,427.485100,-0.017482,363.510100,-0.024282,335.223200,-0.034657,293.793300,-0.027103,279.428600,-0.039962,237.502200,-0.036873,237.977000,-0.031142,190.229800,-0.015088,134.638500
19820226,-0.049249,155.509600,-0.029142,419.986400,-0.031142,414.172400,-0.032239,351.790800,-0.042613,320.938500,-0.033145,284.055600,-0.025113,272.411300,-0.040101,227.978000,-0.040675,228.297300,-0.047100,181.270000,-0.054840,127.255000
19820331,-0.008307,154.217700,0.000340,420.129100,0.005262,416.351800,0.002872,352.801200,0.010197,324.211100,0.004492,285.331700,0.003211,273.286100,0.000962,228.197300,-0.015822,224.685200,-0.007283,179.949800,-0.010440,125.926400
19820430,0.041953,160.687500,0.037035,435.688500,0.037213,431.845600,0.056780,372.833100,0.065562,345.466900,0.050024,299.605200,0.051177,287.272100,0.047801,239.105300,0.050827,236.105300,0.047670,188.528000,0.036697,130.547500
19820528,-0.029098,156.011800,-0.010048,431.310900,-0.029051,419.299900,-0.025782,363.220800,-0.034491,333.551500,-0.033055,289.701700,-0.030938,278.384500,-0.033603,231.070600,-0.040801,226.471900,-0.042764,180.465800,-0.022773,127.574500
19820630,-0.019889,152.908900,-0.020089,422.646200,-0.020288,410.793200,-0.024492,354.324800,-0.011942,329.568300,-0.017845,284.532000,-0.002829,277.597000,-0.015421,227.507400,-0.018467,222.289700,-0.028968,175.238100,-0.019437,125.094800
19820730,-0.021086,149.684600,-0.003043,421.360200,0.009672,414.766400,-0.000760,354.055400,0.005468,331.370500,-0.010864,281.440900,-0.007682,275.464600,-0.024594,221.912100,-0.012677,219.471800,-0.030969,169.811200,-0.022314,122.303400
19820831,0.125013,168.397200,0.076204,453.469400,0.087324,450.985300,0.091866,386.581000,0.111093,368.183400,0.117628,314.546400,0.112022,306.322700,0.121644,248.906400,0.118105,245.392400,0.134878,192.715000,0.126707,137.800100
19820930,0.012648,170.527100,0.044459,473.630000,0.038656,468.418700,0.041017,402.437500,0.037643,382.043000,0.025357,322.522200,0.030955,315.804900,0.019324,253.716300,0.026942,252.003800,0.014724,195.552400,0.005900,138.613100
19821029,0.115390,190.204200,0.124003,532.361600,0.153674,540.402300,0.140670,459.048500,0.129856,431.653700,0.141706,368.225600,0.139937,359.997600,0.142823,289.952900,0.123855,283.215600,0.127176,220.422000,0.104182,153.054000
19821130,0.047109,199.164500,0.136071,604.800400,0.071468,579.023700,0.093916,502.160600,0.087069,469.237100,0.095289,403.313500,0.072694,386.167100,0.075133,311.737800,0.054723,298.714000,0.054049,232.335500,0.034552,158.342300
19821231,0.016152,202.381400,0.004748,607.671700,0.021154,591.272200,0.015407,509.897600,0.013090,475.379400,0.002491,404.318100,0.020996,394.274900,0.007639,314.119100,0.012312,302.391600,0.013780,235.537000,0.018775,161.315100
19830131,0.036940,209.857300,0.107352,672.906400,0.068855,631.984100,0.067004,544.063000,0.057562,502.743000,0.060490,428.775500,0.048953,413.575800,0.035411,325.242400,0.026944,310.539400,0.027113,241.923200,0.037649,167.388500
19830228,0.027930,215.718600,0.060521,713.631500,0.053407,665.736300,0.058702,576.000900,0.070853,538.363800,0.046085,448.535400,0.034469,427.831100,0.053779,342.733600,0.029206,319.609000,0.022650,247.402900,0.023208,171.273300
19830331,0.033459,222.936300,0.055735,753.406000,0.048752,698.192600,0.047513,603.368200,0.037389,558.493000,0.045380,468.889900,0.036406,443.406600,0.050503,360.042600,0.031550,329.692600,0.028650,254.491000,0.031843,176.727100
19830429,0.072116,239.013500,0.066839,803.762700,0.077233,752.115700,0.080782,652.109700,0.083392,605.066800,0.043360,489.221200,0.061132,470.513000,0.062216,382.443000,0.065422,351.261600,0.063740,270.712200,0.077727,190.463600
19830531,0.003687,239.894700,0.102065,885.798600,0.077614,810.490500,0.070407,698.022800,0.039516,628.976800,0.046683,512.059500,0.048031,493.112000,0.038379,397.120600,0.039094,364.993900,0.023790,277.152300,-0.018602,186.920700
19830630,0.038325,249.088700,0.048271,928.557100,0.028895,833.909200,0.052989,735.010300,0.031876,649.026000,0.054945,540.194500,0.029874,507.843000,0.041725,413.690600,0.033932,377.378900,0.029412,285.304000,0.040773,194.542000
19830729,-0.030463,241.500800,-0.012662,916.799400,-0.001551,832.616100,-0.008709,728.608800,-0.018760,636.850300,-0.031982,522.918200,-0.023693,495.810900,-0.029652,401.423900,-0.034410,364.393200,-0.031557,276.300600,-0.031359,188.441300
19830831,0.012387,244.492300,-0.018551,899.791500,-0.015053,820.082600,-0.023902,711.193900,-0.036489,613.612100,-0.006206,519.673100,-0.014481,488.631300,-0.011399,396.847900,0.006255,366.672500,0.002298,276.935500,0.024274,193.015600
19830930,0.017512,248.773700,0.015392,913.640700,0.015145,832.503100,0.028381,731.378500,0.035157,635.184800,0.043355,542.203500,0.031381,503.965200,0.032602,409.785900,0.017675,373.153600,0.021094,282.777100,0.012155,195.361600
19831031,-0.018232,244.238000,-0.030105,886.135100,-0.059703,782.800400,-0.070556,679.775100,-0.039421,610.145000,-0.043017,518.879800,-0.040702,483.452900,-0.036387,394.874900,-0.021911,364.977300,-0.028391,274.748700,-0.007908,193.816600
19831130,0.025639,250.500000,0.049707,930.182300,0.057227,827.597500,0.058272,719.387000,0.048703,639.861100,0.049767,544.702800,0.051959,508.572400,0.041233,411.156900,0.047964,382.483200,0.027285,282.245200,0.015325,196.786900
19831230,-0.008241,248.435700,-0.007916,922.819300,-0.007484,821.403900,-0.004910,715.854400,-0.026035,623.202100,-0.012502,537.892900,-0.014197,501.352000,-0.014025,405.390300,-0.018449,375.426600,-0.016057,277.713300,-0.002823,196.231400
19840131,-0.008841,246.239200,0.053811,972.477500,-0.000178,821.257400,0.006386,720.425600,-0.010583,616.606400,-0.010126,532.446300,-0.023355,489.642900,-0.032628,392.163100,-0.028648,364.671400,-0.013225,274.040600,-0.001569,195.923500
19840229,-0.036872,237.159800,-0.064908,909.355700,-0.050072,780.135400,-0.045137,687.907800,-0.053882,583.382600,-0.039888,511.208000,-0.060871,459.837700,-0.051863,371.824500,-0.050365,346.304800,-0.048652,260.707900,-0.027280,190.578800
19840330,0.016695,241.119200,0.018049,925.768200,0.022014,797.309300,0.016097,698.980800,0.010055,589.248400,0.019789,521.324600,0.006196,462.686600,0.014198,377.103600,0.020372,353.359600,0.031465,268.911000,0.013103,193.076000
19840430,0.005236,242.381800,-0.024199,903.366000,-0.004262,793.911400,-0.007080,694.031800,0.007647,593.754100,0.008753,525.887900,-0.007710,459.119500,-0.015389,371.300200,-0.011338,349.353100,-0.007413,266.917600,0.014497,195.875100
19840531,-0.051279,229.952700,-0.058178,850.809800,-0.041583,760.898300,-0.053049,657.214200,-0.045964,566.462800,-0.036694,506.591200,-0.043514,439.141300,-0.043330,355.211900,-0.067285,325.846900,-0.052454,252.916700,-0.050575,185.968700
19840629,0.023262,235.301800,0.016518,864.863300,0.030641,784.213300,0.019933,670.314700,0.015835,575.432700,0.026189,519.858600,0.025312,450.256700,0.026111,364.487000,0.024803,333.928700,0.031551,260.896400,0.020463,189.774100
19840731,-0.015675,231.613500,-0.050559,821.136500,-0.044855,749.037400,-0.058474,631.118700,-0.035996,554.719300,-0.042353,497.841200,-0.035080,434.461500,-0.033602,352.239400,-0.031222,323.502900,-0.015373,256.885600,-0.007088,188.429000
19840831,0.111459,257.428800,0.097792,901.436900,0.093980,819.431900,0.118179,705.703400,0.109561,615.494800,0.115952,555.566700,0.119977,486.586700,0.117443,393.607400,0.127073,364.611400,0.111051,285.412900,0.108090,208.796300
19840928,0.002046,257.955500,0.000347,901.750000,0.010577,828.098600,0.013298,715.088000,-0.001081,614.829700,0.009890,561.061300,-0.001994,485.616600,0.003955,395.164100,0.009226,367.975300,0.006733,287.334700,-0.000805,208.628100
19841031,0.003344,258.818000,-0.006062,896.283800,-0.014535,816.062200,-0.012921,705.848500,-0.005332,611.551600,-0.000290,560.898500,-0.008825,481.331200,-0.000468,394.979300,0.004110,369.487600,0.006850,289.302900,0.004419,209.550000
19841130,-0.009516,256.355100,-0.059597,842.867900,-0.004082,812.730800,-0.021923,690.374100,-0.015448,602.104600,-0.015312,552.310200,-0.005056,478.897400,-0.003537,393.582200,-0.009602,365.939600,0.000445,289.431700,-0.012117,207.010900
19841231,0.025174,262.808700,0.010628,851.826100,0.010108,820.945600,0.018794,703.348600,0.020299,614.326800,0.013405,559.713800,0.032093,494.266800,0.019803,401.376100,0.019147,372.946200,0.032279,298.774300,0.025332,212.254900
19850131,0.079496,283.700700,0.151991,981.296000,0.120288,919.695700,0.114470,783.861200,0.109115,681.358900,0.114221,623.645100,0.107748,547.522900,0.091786,438.216900,0.097383,409.264900,0.074038,320.895000,0.071775,227.489500
19850228,0.016573,288.402400,0.037871,1018.45900,0.017492,935.782700,0.021709,800.877800,0.018520,693.977500,0.014029,632.394300,0.010417,553.226600,0.011770,443.374600,0.010521,413.570800,0.025878,329.199100,0.015653,231.050300
19850329,-0.000329,288.307500,-0.020558,997.521200,-0.028660,908.963400,-0.015217,788.690600,-0.030527,672.792700,-0.016764,621.792700,-0.010218,547.573900,0.005759,445.927900,-0.008482,410.063000,0.018459,335.275800,-0.002154,230.552600
19850430,-0.002774,287.507600,-0.009425,988.119300,-0.016091,894.337600,-0.020522,772.504800,-0.021546,658.296400,-0.014392,612.843900,-0.002071,546.439800,-0.014304,439.549300,-0.006517,407.390500,-0.001021,334.933300,-0.000143,230.519600
19850531,0.060555,304.917700,0.020673,1008.54600,0.029826,921.012400,0.037560,801.520200,0.041514,685.625200,0.034869,634.213400,0.049767,573.634300,0.049063,461.114900,0.059347,431.568100,0.078687,361.288300,0.059711,244.284000
19850628,0.017392,310.220800,0.007215,1015.82300,0.009176,929.463600,0.006478,806.712300,0.012048,693.885900,0.009129,640.002900,0.028310,589.874200,0.023310,471.863600,0.020052,440.222000,0.025096,370.355200,0.014166,247.744600
19850731,-0.003473,309.143400,0.037110,1053.52000,0.037695,964.500000,0.014814,818.662800,0.020891,708.381800,0.014151,649.059400,0.009904,595.716200,0.007513,475.408800,-0.001342,439.631400,-0.014502,364.984300,-0.004834,246.547000
19850830,-0.004637,307.709700,0.008004,1061.95200,-0.004305,960.347700,0.000387,818.979200,-0.007978,702.730000,-0.002430,647.482300,-0.004654,592.943800,-0.008066,471.573900,-0.003588,438.053900,-0.001802,364.326500,-0.005520,245.186200
19850930,-0.036393,296.511200,-0.053778,1004.84300,-0.046580,915.614900,-0.064224,766.381000,-0.056064,663.332100,-0.046809,617.174100,-0.040006,569.222800,-0.040454,452.497000,-0.051070,415.682300,-0.044496,348.115200,-0.029264,238.011100
19851031,0.044793,309.792700,0.016782,1021.70600,0.028189,941.425200,0.040919,797.740700,0.038252,688.706200,0.023716,631.811200,0.033846,588.489000,0.049818,475.039500,0.051389,437.043700,0.064488,370.564500,0.039611,247.438900
19851129,0.068902,331.138000,0.087067,1110.66300,0.056460,994.578200,0.068311,852.234700,0.063531,732.460500,0.055645,666.968300,0.050996,618.499400,0.074682,510.516300,0.063820,464.935900,0.068704,396.023700,0.071205,265.057900
19851231,0.045560,346.224700,0.052591,1169.07400,0.039580,1033.94300,0.040287,886.568800,0.047313,767.115400,0.043666,696.091900,0.043676,645.513100,0.037981,529.906000,0.037472,482.357900,0.038623,411.319400,0.049979,278.305300
19860131,0.007360,348.773000,-0.005516,1162.62500,0.008364,1042.59100,-0.005840,881.391500,0.010478,775.153000,-0.002046,694.667600,0.021811,659.592500,0.019197,540.078900,0.020623,492.305400,0.024485,421.390600,-0.000793,278.084700
19860228,0.073689,374.473600,0.057666,1229.66900,0.072329,1118.00000,0.045212,921.241300,0.086690,842.350700,0.076117,747.543500,0.065343,702.692600,0.068574,577.114000,0.065918,524.757400,0.086342,457.774400,0.072256,298.178000
19860331,0.055619,395.301600,0.061079,1304.77500,0.059069,1184.04000,0.065113,981.225600,0.055432,889.043900,0.064071,795.439200,0.063947,747.627500,0.057107,610.070900,0.046363,549.087000,0.052838,481.962400,0.056734,315.094800
19860430,-0.013142,390.106500,-0.009806,1291.98000,-0.000398,1183.56800,0.001863,983.054100,-0.011122,879.155900,-0.006176,790.526700,0.003760,750.438500,-0.013206,602.014500,-0.015800,540.411600,-0.021641,471.532400,-0.011897,311.346300
19860530,0.051557,410.219100,0.022573,1321.14400,0.025398,1213.62800,0.029259,1011.81700,0.047446,920.868000,0.025328,810.549500,0.047949,786.421100,0.050622,632.489600,0.039686,561.858500,0.053840,496.919800,0.054677,328.369800
19860630,0.015049,416.392300,-0.011861,1305.47300,-0.005765,1206.63100,-0.012265,999.407300,0.006587,926.934100,-0.000206,810.382100,-0.000941,785.680800,0.008203,637.677600,0.000019,561.869300,0.018353,506.039600,0.019289,334.703900
19860731,-0.054781,393.581700,-0.078781,1202.62700,-0.073974,1117.37300,-0.080890,918.565200,-0.080539,852.279700,-0.094020,734.189700,-0.066181,733.683800,-0.061469,598.480500,-0.057759,529.416200,-0.051932,479.760000,-0.051305,317.532000
19860829,0.073156,422.374500,0.015753,1221.57200,0.039133,1161.09800,0.043986,958.969400,0.041102,887.310200,0.059458,777.843400,0.059123,777.061600,0.071610,641.337700,0.088861,576.460600,0.067359,512.075900,0.075640,341.550100
19860930,-0.079619,388.745600,-0.028400,1186.87900,-0.044929,1108.93100,-0.042890,917.839000,-0.051188,841.890200,-0.045175,742.704200,-0.063294,727.878400,-0.066848,598.465900,-0.064603,539.219700,-0.080500,470.853800,-0.086381,312.046800
19861031,0.053946,409.716700,0.036310,1229.97500,0.030912,1143.21000,0.038171,952.873700,0.047097,881.540500,0.034435,768.279400,0.047777,762.654400,0.049747,628.237500,0.051027,566.734400,0.072878,505.168500,0.051020,327.967500
19861128,0.018682,417.371100,0.007324,1238.98400,-0.000103,1143.09200,0.009235,961.673200,-0.002021,879.758800,0.000953,769.011800,0.003045,764.976800,0.005902,631.945700,0.006728,570.547600,0.013792,512.135700,0.025328,336.274200
19861231,-0.026758,406.203100,-0.013719,1221.98600,-0.013661,1127.47600,-0.028253,934.503000,-0.021567,860.785100,-0.025625,749.306100,-0.019902,749.752000,-0.034170,610.351900,-0.031045,552.834700,-0.036801,493.288800,-0.023320,328.432200
19870130,0.128380,458.351600,0.082674,1323.01300,0.091570,1230.72000,0.100591,1028.50500,0.101526,948.176900,0.123497,841.843100,0.117113,837.557400,0.131999,690.917600,0.129210,624.266400,0.112727,548.895800,0.134229,372.517200
19870227,0.041095,477.187700,0.077603,1425.68300,0.069265,1315.96500,0.053792,1083.83100,0.076955,1021.14400,0.068943,899.882600,0.056965,885.269200,0.054975,728.900800,0.054523,658.303400,0.043131,572.570200,0.034815,385.486500
19870331,0.024791,489.017800,0.041374,1484.66900,0.043463,1373.16100,0.035709,1122.53400,0.034976,1056.86000,0.018124,916.191800,0.025484,907.829400,0.006500,733.638700,0.020071,671.515900,0.018943,583.416300,0.028178,396.348800
19870430,-0.014841,481.760200,-0.028176,1442.83800,-0.020389,1345.16400,-0.020367,1099.67100,-0.037408,1017.32500,-0.031577,887.261200,-0.020162,889.525700,-0.017081,721.107200,-0.025277,654.541700,-0.025339,568.633200,-0.009025,392.771600
19870529,0.006501,484.891900,0.022988,1476.00600,0.001542,1347.23800,-0.013815,1084.48000,0.004313,1021.71300,-0.005468,882.409300,0.015307,903.141800,0.004486,724.341900,0.008743,660.264300,0.000634,568.994000,0.008105,395.954800
19870630,0.048033,508.183000,0.047684,1546.38800,0.034173,1393.27700,0.022326,1108.69200,0.023949,1046.18200,0.040952,918.545600,0.032132,932.161900,0.038855,752.485800,0.036312,684.240200,0.052602,598.924100,0.051148,416.207200
19870731,0.046723,531.927000,0.079144,1668.77500,0.057961,1474.03300,0.034027,1146.41700,0.044113,1092.33200,0.044011,958.971400,0.053045,981.608200,0.053517,792.756600,0.059926,725.243800,0.055414,632.113100,0.041761,433.588300
19870831,0.036825,551.515400,-0.006841,1657.35900,0.024923,1510.77100,0.030156,1180.98900,0.021198,1115.48700,0.021127,979.231200,0.020591,1001.82000,0.023753,811.586900,0.025144,743.479100,0.025489,648.225000,0.044634,452.941100
19870930,-0.020951,539.960500,-0.005912,1647.56200,-0.027562,1469.13200,-0.003128,1177.29500,-0.027163,1085.18700,-0.011298,968.167600,-0.011903,989.896100,-0.011460,802.286400,-0.011996,734.560700,-0.023478,633.005900,-0.023111,442.473000
19871030,-0.216174,423.235100,-0.300596,1152.31200,-0.291573,1040.77300,-0.296358,828.394500,-0.279593,781.775800,-0.284539,692.686600,-0.278903,713.810900,-0.256121,596.804200,-0.261362,542.574100,-0.225011,490.572400,-0.195602,355.924500
19871130,-0.075261,391.382000,-0.058359,1085.06400,-0.037931,1001.29500,-0.038552,796.458100,-0.041877,749.037700,-0.034852,668.545200,-0.041564,684.142000,-0.046142,569.266500,-0.047311,516.904300,-0.056591,462.810400,-0.089889,323.930900
