 DATE INDUCLOS
16NOV1981 845.03
17NOV1981 850.17
18NOV1981 844.08
19NOV1981 844.75
20NOV1981 852.93
23NOV1981 851.79
24NOV1981 870.24
25NOV1981 878.14
27NOV1981 885.94
30NOV1981 888.98
01DEC1981 890.22
02DEC1981 882.61
03DEC1981 883.85
04DEC1981 892.69
07DEC1981 886.99
08DEC1981 881.75
09DEC1981 888.22
10DEC1981 892.03
11DEC1981 886.51
14DEC1981 871.48
15DEC1981 875.95
16DEC1981 868.72
17DEC1981 870.53
18DEC1981 875.76
21DEC1981 873.10
22DEC1981 871.96
23DEC1981 869.67
24DEC1981 873.38
28DEC1981 870.34
29DEC1981 868.25
30DEC1981 873.10
31DEC1981 875.00
04JAN1982 882.52
05JAN1982 865.30
06JAN1982 861.02
07JAN1982 861.78
08JAN1982 866.53
11JAN1982 850.46
12JAN1982 847.70
13JAN1982 838.95
14JAN1982 842.28
15JAN1982 847.60
18JAN1982 855.12
19JAN1982 847.41
20JAN1982 845.89
21JAN1982 848.27
22JAN1982 845.03
25JAN1982 842.75
26JAN1982 841.51
27JAN1982 842.66
28JAN1982 864.25
29JAN1982 871.10
01FEB1982 851.69
02FEB1982 852.55
03FEB1982 845.03
04FEB1982 847.03
05FEB1982 851.03
08FEB1982 833.43
09FEB1982 830.57
10FEB1982 836.66
11FEB1982 834.67
12FEB1982 833.81
16FEB1982 831.34
17FEB1982 827.63
18FEB1982 828.96
19FEB1982 824.30
22FEB1982 811.26
23FEB1982 812.98
24FEB1982 826.77
25FEB1982 825.82
26FEB1982 824.39
01MAR1982 828.39
02MAR1982 825.82
03MAR1982 815.16
04MAR1982 807.55
05MAR1982 807.36
08MAR1982 795.47
09MAR1982 803.84
10MAR1982 804.89
11MAR1982 805.56
12MAR1982 797.37
15MAR1982 800.99
16MAR1982 798.33
17MAR1982 795.85
18MAR1982 805.27
19MAR1982 805.65
22MAR1982 819.54
23MAR1982 826.67
24MAR1982 823.34
25MAR1982 827.63
26MAR1982 817.92
29MAR1982 823.82
30MAR1982 824.49
31MAR1982 822.77
01APR1982 833.24
02APR1982 838.57
05APR1982 835.33
06APR1982 839.33
07APR1982 836.85
08APR1982 842.94
12APR1982 841.32
13APR1982 841.04
14APR1982 838.09
15APR1982 839.61
16APR1982 843.42
19APR1982 846.08
20APR1982 840.56
21APR1982 843.42
22APR1982 853.12
23APR1982 862.16
26APR1982 865.58
27APR1982 857.50
28APR1982 852.64
29APR1982 844.94
30APR1982 848.36
03MAY1982 849.03
04MAY1982 854.45
05MAY1982 854.45
06MAY1982 863.20
07MAY1982 869.20
10MAY1982 860.92
11MAY1982 865.87
12MAY1982 865.77
13MAY1982 859.11
14MAY1982 857.78
17MAY1982 845.32
18MAY1982 840.85
19MAY1982 835.90
20MAY1982 832.48
21MAY1982 835.90
24MAY1982 836.38
25MAY1982 834.57
26MAY1982 828.77
27MAY1982 824.96
28MAY1982 819.54
01JUN1982 814.97
02JUN1982 816.88
03JUN1982 816.50
04JUN1982 804.98
07JUN1982 804.03
08JUN1982 802.23
09JUN1982 795.57
10JUN1982 798.71
11JUN1982 809.74
14JUN1982 801.85
15JUN1982 801.27
16JUN1982 796.90
17JUN1982 791.48
18JUN1982 788.62
21JUN1982 789.95
22JUN1982 799.66
23JUN1982 813.17
24JUN1982 810.41
25JUN1982 803.08
28JUN1982 811.93
29JUN1982 812.21
30JUN1982 811.93
01JUL1982 803.27
02JUL1982 796.99
06JUL1982 798.90
07JUL1982 799.66
08JUL1982 804.98
09JUL1982 814.12
12JUL1982 824.87
13JUL1982 824.20
14JUL1982 828.39
15JUL1982 827.34
16JUL1982 828.67
19JUL1982 826.10
20JUL1982 833.43
21JUL1982 832.19
22JUL1982 832.00
23JUL1982 830.57
26JUL1982 825.44
27JUL1982 822.77
28JUL1982 811.83
29JUL1982 812.21
30JUL1982 808.60
02AUG1982 822.11
03AUG1982 816.40
04AUG1982 803.46
05AUG1982 795.85
06AUG1982 784.34
09AUG1982 780.35
10AUG1982 779.30
11AUG1982 777.21
12AUG1982 776.92
13AUG1982 788.05
16AUG1982 792.43
17AUG1982 831.24
18AUG1982 829.43
19AUG1982 838.57
20AUG1982 869.29
23AUG1982 891.17
24AUG1982 874.90
25AUG1982 884.89
26AUG1982 892.41
27AUG1982 883.47
30AUG1982 893.30
31AUG1982 901.31
01SEP1982 895.05
02SEP1982 909.40
03SEP1982 925.13
07SEP1982 914.28
08SEP1982 915.75
09SEP1982 912.53
10SEP1982 906.82
13SEP1982 918.69
14SEP1982 923.01
15SEP1982 930.46
16SEP1982 927.80
17SEP1982 916.94
20SEP1982 916.30
21SEP1982 934.79
22SEP1982 927.61
23SEP1982 925.77
24SEP1982 919.52
27SEP1982 920.90
28SEP1982 919.33
29SEP1982 906.27
30SEP1982 896.25
01OCT1982 907.74
04OCT1982 903.61
05OCT1982 907.19
06OCT1982 944.26
07OCT1982 965.97
08OCT1982 986.85
11OCT1982 1012.79
12OCT1982 1003.68
13OCT1982 1015.18
14OCT1982 996.87
15OCT1982 993.10
18OCT1982 1019.22
19OCT1982 1013.80
20OCT1982 1034.12
21OCT1982 1036.98
22OCT1982 1031.46
25OCT1982 995.13
26OCT1982 1006.07
27OCT1982 1006.35
28OCT1982 990.99
29OCT1982 991.72
01NOV1982 1005.70
02NOV1982 1022.08
03NOV1982 1065.49
04NOV1982 1050.22
05NOV1982 1051.78
08NOV1982 1037.44
09NOV1982 1060.25
10NOV1982 1044.52
11NOV1982 1054.73
12NOV1982 1039.92
15NOV1982 1021.43
16NOV1982 1008.00
17NOV1982 1027.50
18NOV1982 1032.10
19NOV1982 1021.25
22NOV1982 1000.00
23NOV1982 990.99
24NOV1982 1000.00
26NOV1982 1007.36
29NOV1982 1002.85
30NOV1982 1039.28
01DEC1982 1031.09
02DEC1982 1033.11
03DEC1982 1031.36
06DEC1982 1055.65
07DEC1982 1056.94
08DEC1982 1047.09
09DEC1982 1027.96
10DEC1982 1018.76
13DEC1982 1024.28
14DEC1982 1009.38
15DEC1982 992.64
16DEC1982 990.25
17DEC1982 1011.50
20DEC1982 1004.51
21DEC1982 1030.26
22DEC1982 1035.04
23DEC1982 1045.07
27DEC1982 1070.55
28DEC1982 1058.87
29DEC1982 1059.60
30DEC1982 1047.37
31DEC1982 1046.54
03JAN1983 1027.04
04JAN1983 1046.08
05JAN1983 1044.89
06JAN1983 1070.92
07JAN1983 1076.07
10JAN1983 1092.35
11JAN1983 1083.79
12JAN1983 1083.61
13JAN1983 1073.95
14JAN1983 1080.85
17JAN1983 1084.81
18JAN1983 1079.65
19JAN1983 1068.06
20JAN1983 1070.82
21JAN1983 1052.98
24JAN1983 1030.17
25JAN1983 1042.03
26JAN1983 1037.99
27JAN1983 1063.65
28JAN1983 1064.75
31JAN1983 1075.70
01FEB1983 1059.79
02FEB1983 1062.64
03FEB1983 1064.66
04FEB1983 1077.91
07FEB1983 1087.10
08FEB1983 1075.33
09FEB1983 1067.42
10FEB1983 1087.75
11FEB1983 1086.50
14FEB1983 1097.10
15FEB1983 1093.10
16FEB1983 1087.43
17FEB1983 1088.91
18FEB1983 1092.82
22FEB1983 1080.40
23FEB1983 1096.94
24FEB1983 1121.81
25FEB1983 1120.94
28FEB1983 1112.62
01MAR1983 1130.71
02MAR1983 1135.06
03MAR1983 1138.06
04MAR1983 1140.96
07MAR1983 1141.74
08MAR1983 1119.78
09MAR1983 1132.64
10MAR1983 1120.94
11MAR1983 1117.74
14MAR1983 1114.45
15MAR1983 1124.52
16MAR1983 1116.00
17MAR1983 1116.97
18MAR1983 1117.74
21MAR1983 1125.29
22MAR1983 1122.97
23MAR1983 1140.87
24MAR1983 1145.90
25MAR1983 1140.09
28MAR1983 1133.32
29MAR1983 1131.19
30MAR1983 1143.29
31MAR1983 1130.03
04APR1983 1127.61
05APR1983 1120.16
06APR1983 1113.49
07APR1983 1117.65
08APR1983 1124.71
11APR1983 1141.83
12APR1983 1145.32
13APR1983 1156.64
14APR1983 1165.25
15APR1983 1171.34
18APR1983 1183.24
19APR1983 1174.54
20APR1983 1191.47
21APR1983 1188.27
22APR1983 1196.30
25APR1983 1187.21
26APR1983 1209.46
27APR1983 1208.40
28APR1983 1219.52
29APR1983 1226.20
02MAY1983 1204.33
03MAY1983 1208.01
04MAY1983 1212.65
05MAY1983 1219.72
06MAY1983 1232.59
09MAY1983 1228.23
10MAY1983 1229.68
11MAY1983 1219.72
12MAY1983 1214.40
13MAY1983 1218.75
16MAY1983 1202.98
17MAY1983 1205.79
18MAY1983 1203.56
19MAY1983 1191.37
20MAY1983 1190.02
23MAY1983 1200.56
24MAY1983 1219.04
25MAY1983 1229.01
26MAY1983 1223.49
27MAY1983 1216.14
31MAY1983 1199.98
01JUN1983 1202.21
02JUN1983 1211.44
03JUN1983 1213.04
06JUN1983 1214.24
07JUN1983 1194.91
08JUN1983 1185.50
09JUN1983 1189.00
10JUN1983 1196.11
13JUN1983 1220.55
14JUN1983 1227.26
15JUN1983 1237.28
16JUN1983 1248.30
17JUN1983 1242.19
20JUN1983 1239.18
21JUN1983 1247.40
22JUN1983 1245.69
23JUN1983 1241.79
24JUN1983 1241.69
27JUN1983 1229.47
28JUN1983 1209.23
29JUN1983 1213.84
30JUN1983 1221.96
01JUL1983 1225.26
05JUL1983 1208.53
06JUL1983 1220.65
07JUL1983 1210.44
08JUL1983 1207.23
11JUL1983 1215.54
12JUL1983 1198.52
13JUL1983 1197.82
14JUL1983 1204.33
15JUL1983 1192.31
18JUL1983 1189.90
19JUL1983 1197.12
20JUL1983 1227.86
21JUL1983 1229.37
22JUL1983 1231.17
25JUL1983 1232.87
26JUL1983 1243.69
27JUL1983 1230.47
28JUL1983 1216.35
29JUL1983 1199.22
01AUG1983 1194.21
02AUG1983 1188.00
03AUG1983 1197.82
04AUG1983 1183.09
05AUG1983 1183.29
08AUG1983 1163.06
09AUG1983 1168.27
10AUG1983 1175.98
11AUG1983 1174.39
12AUG1983 1182.83
15AUG1983 1193.50
16AUG1983 1190.45
17AUG1983 1206.50
18AUG1983 1192.48
19AUG1983 1194.21
22AUG1983 1203.15
23AUG1983 1192.89
24AUG1983 1184.25
25AUG1983 1185.06
26AUG1983 1192.07
29AUG1983 1194.11
30AUG1983 1196.04
31AUG1983 1216.16
01SEP1983 1206.81
02SEP1983 1215.45
06SEP1983 1238.72
07SEP1983 1244.11
08SEP1983 1246.14
09SEP1983 1239.74
12SEP1983 1229.07
13SEP1983 1224.09
14SEP1983 1229.47
15SEP1983 1215.04
16SEP1983 1225.71
19SEP1983 1233.94
20SEP1983 1249.19
21SEP1983 1243.29
22SEP1983 1257.52
23SEP1983 1255.59
26SEP1983 1260.77
27SEP1983 1247.97
28SEP1983 1241.97
29SEP1983 1240.14
30SEP1983 1233.13
03OCT1983 1231.30
04OCT1983 1236.69
05OCT1983 1250.20
06OCT1983 1268.80
07OCT1983 1272.15
10OCT1983 1284.65
11OCT1983 1265.14
12OCT1983 1259.65
13OCT1983 1261.38
14OCT1983 1263.52
17OCT1983 1268.70
18OCT1983 1250.81
19OCT1983 1246.75
20OCT1983 1251.52
21OCT1983 1248.88
24OCT1983 1248.98
25OCT1983 1252.44
26OCT1983 1243.80
27OCT1983 1242.07
28OCT1983 1223.48
31OCT1983 1225.20
01NOV1983 1229.27
02NOV1983 1237.30
03NOV1983 1227.13
04NOV1983 1218.29
07NOV1983 1214.84
08NOV1983 1214.94
09NOV1983 1232.52
10NOV1983 1235.87
11NOV1983 1250.20
14NOV1983 1254.07
15NOV1983 1247.97
16NOV1983 1251.32
17NOV1983 1254.67
18NOV1983 1251.02
21NOV1983 1268.80
22NOV1983 1275.81
23NOV1983 1275.61
25NOV1983 1277.44
28NOV1983 1269.82
29NOV1983 1287.20
30NOV1983 1276.02
01DEC1983 1275.10
02DEC1983 1265.24
05DEC1983 1270.53
06DEC1983 1269.31
07DEC1983 1273.78
08DEC1983 1261.89
09DEC1983 1260.06
12DEC1983 1261.59
13DEC1983 1255.89
14DEC1983 1246.65
15DEC1983 1236.79
16DEC1983 1242.17
19DEC1983 1244.61
20DEC1983 1241.97
21DEC1983 1254.98
22DEC1983 1253.66
23DEC1983 1250.51
27DEC1983 1263.72
28DEC1983 1263.21
29DEC1983 1260.16
30DEC1983 1258.64
03JAN1984 1252.74
04JAN1984 1269.05
05JAN1984 1282.24
06JAN1984 1286.64
09JAN1984 1286.22
10JAN1984 1278.48
11JAN1984 1277.32
12JAN1984 1279.31
13JAN1984 1270.10
16JAN1984 1267.59
17JAN1984 1271.46
18JAN1984 1269.37
19JAN1984 1266.02
20JAN1984 1259.11
23JAN1984 1244.45
24JAN1984 1242.88
25JAN1984 1231.89
26JAN1984 1229.69
27JAN1984 1230.00
30JAN1984 1221.52
31JAN1984 1220.58
01FEB1984 1212.31
02FEB1984 1213.88
03FEB1984 1197.03
06FEB1984 1174.31
07FEB1984 1180.49
08FEB1984 1156.30
09FEB1984 1152.74
10FEB1984 1160.70
13FEB1984 1150.13
14FEB1984 1163.84
15FEB1984 1158.71
16FEB1984 1154.94
17FEB1984 1148.87
21FEB1984 1139.34
22FEB1984 1134.21
23FEB1984 1134.63
24FEB1984 1165.10
27FEB1984 1179.96
28FEB1984 1157.14
29FEB1984 1154.63
01MAR1984 1159.44
02MAR1984 1171.48
05MAR1984 1165.20
06MAR1984 1152.53
07MAR1984 1143.63
08MAR1984 1147.09
09MAR1984 1139.76
12MAR1984 1155.36
13MAR1984 1164.78
14MAR1984 1166.04
15MAR1984 1167.40
16MAR1984 1184.36
19MAR1984 1171.38
20MAR1984 1175.77
21MAR1984 1170.85
22MAR1984 1155.88
23MAR1984 1154.84
26MAR1984 1152.95
27MAR1984 1154.31
28MAR1984 1174.62
29MAR1984 1170.75
30MAR1984 1164.89
02APR1984 1153.16
03APR1984 1148.76
04APR1984 1148.56
05APR1984 1130.55
06APR1984 1132.22
09APR1984 1133.90
10APR1984 1138.30
11APR1984 1130.97
12APR1984 1157.14
13APR1984 1150.13
16APR1984 1160.28
17APR1984 1164.57
18APR1984 1156.51
19APR1984 1158.08
23APR1984 1149.50
24APR1984 1162.90
25APR1984 1163.53
26APR1984 1175.25
27APR1984 1169.07
30APR1984 1170.75
01MAY1984 1183.00
02MAY1984 1186.56
03MAY1984 1181.53
04MAY1984 1165.31
07MAY1984 1166.56
08MAY1984 1176.30
09MAY1984 1165.52
10MAY1984 1167.19
11MAY1984 1157.14
14MAY1984 1151.07
15MAY1984 1150.86
16MAY1984 1153.16
17MAY1984 1142.27
18MAY1984 1133.79
21MAY1984 1125.31
22MAY1984 1116.62
23MAY1984 1113.80
24MAY1984 1103.43
25MAY1984 1107.10
29MAY1984 1101.24
30MAY1984 1102.59
31MAY1984 1104.85
01JUN1984 1124.35
04JUN1984 1131.57
05JUN1984 1124.89
06JUN1984 1133.84
07JUN1984 1132.44
08JUN1984 1131.25
11JUN1984 1115.61
12JUN1984 1110.53
13JUN1984 1110.53
14JUN1984 1097.61
15JUN1984 1086.90
18JUN1984 1109.65
19JUN1984 1115.83
20JUN1984 1131.63
21JUN1984 1127.21
22JUN1984 1131.07
25JUN1984 1130.52
26JUN1984 1122.79
27JUN1984 1116.72
28JUN1984 1126.55
29JUN1984 1132.40
02JUL1984 1130.08
03JUL1984 1134.28
05JUL1984 1124.56
06JUL1984 1122.57
09JUL1984 1134.05
10JUL1984 1126.88
11JUL1984 1108.55
12JUL1984 1104.57
13JUL1984 1109.87
16JUL1984 1116.83
17JUL1984 1122.90
18JUL1984 1111.64
19JUL1984 1102.92
20JUL1984 1101.37
23JUL1984 1096.62
24JUL1984 1086.57
25JUL1984 1096.95
26JUL1984 1107.55
27JUL1984 1114.62
30JUL1984 1109.98
31JUL1984 1115.28
01AUG1984 1134.61
02AUG1984 1166.08
03AUG1984 1202.08
06AUG1984 1202.96
07AUG1984 1204.62
08AUG1984 1196.11
09AUG1984 1224.05
10AUG1984 1218.09
13AUG1984 1220.08
14AUG1984 1214.11
15AUG1984 1198.98
16AUG1984 1209.14
17AUG1984 1211.90
20AUG1984 1216.98
21AUG1984 1239.73
22AUG1984 1231.78
23AUG1984 1232.44
24AUG1984 1236.53
27AUG1984 1227.92
28AUG1984 1232.11
29AUG1984 1226.92
30AUG1984 1223.28
31AUG1984 1224.38
04SEP1984 1212.35
05SEP1984 1209.03
06SEP1984 1218.86
07SEP1984 1207.38
10SEP1984 1202.52
11SEP1984 1197.99
12SEP1984 1200.31
13SEP1984 1228.25
14SEP1984 1237.52
17SEP1984 1237.08
18SEP1984 1226.26
19SEP1984 1213.01
20SEP1984 1216.54
21SEP1984 1201.74
24SEP1984 1205.06
25SEP1984 1207.16
26SEP1984 1212.12
27SEP1984 1216.76
28SEP1984 1206.71
01OCT1984 1198.98
02OCT1984 1191.36
03OCT1984 1182.86
04OCT1984 1187.39
05OCT1984 1182.53
08OCT1984 1177.89
09OCT1984 1175.13
10OCT1984 1177.23
11OCT1984 1183.08
12OCT1984 1190.70
15OCT1984 1202.96
16OCT1984 1197.77
17OCT1984 1195.89
18OCT1984 1225.38
19OCT1984 1225.93
22OCT1984 1217.20
23OCT1984 1213.01
24OCT1984 1216.43
25OCT1984 1211.02
26OCT1984 1204.95
29OCT1984 1201.41
30OCT1984 1217.31
31OCT1984 1207.38
01NOV1984 1217.09
02NOV1984 1216.65
05NOV1984 1229.24
06NOV1984 1244.15
07NOV1984 1233.22
08NOV1984 1228.69
09NOV1984 1218.97
12NOV1984 1219.19
13NOV1984 1206.60
14NOV1984 1206.93
15NOV1984 1206.16
16NOV1984 1187.94
19NOV1984 1185.29
20NOV1984 1195.12
21NOV1984 1201.52
23NOV1984 1220.30
26NOV1984 1212.35
27NOV1984 1220.19
28NOV1984 1205.39
29NOV1984 1193.46
30NOV1984 1188.94
03DEC1984 1182.42
04DEC1984 1185.07
05DEC1984 1171.60
06DEC1984 1170.49
07DEC1984 1163.21
10DEC1984 1172.26
11DEC1984 1178.33
12DEC1984 1175.13
13DEC1984 1168.84
14DEC1984 1175.91
17DEC1984 1176.79
18DEC1984 1211.57
19DEC1984 1208.04
20DEC1984 1203.29
21DEC1984 1198.98
24DEC1984 1210.14
26DEC1984 1208.92
27DEC1984 1202.52
28DEC1984 1204.17
31DEC1984 1211.57
02JAN1985 1198.87
03JAN1985 1189.82
04JAN1985 1184.96
07JAN1985 1190.59
08JAN1985 1191.70
09JAN1985 1202.74
10JAN1985 1223.50
11JAN1985 1218.09
14JAN1985 1234.54
15JAN1985 1230.79
16JAN1985 1230.68
17JAN1985 1228.69
18JAN1985 1227.36
21JAN1985 1261.37
22JAN1985 1259.50
23JAN1985 1274.73
24JAN1985 1270.43
25JAN1985 1276.06
28JAN1985 1277.83
29JAN1985 1292.62
30JAN1985 1287.88
31JAN1985 1286.77
01FEB1985 1277.72
04FEB1985 1290.08
05FEB1985 1285.23
06FEB1985 1280.59
07FEB1985 1290.08
08FEB1985 1289.97
11FEB1985 1276.06
12FEB1985 1276.61
13FEB1985 1297.92
14FEB1985 1287.88
15FEB1985 1282.02
19FEB1985 1280.59
20FEB1985 1283.13
21FEB1985 1279.04
22FEB1985 1275.84
25FEB1985 1277.50
26FEB1985 1286.11
27FEB1985 1281.03
28FEB1985 1284.01
01MAR1985 1299.36
04MAR1985 1289.53
05MAR1985 1291.85
06MAR1985 1280.37
07MAR1985 1271.53
08MAR1985 1269.66
11MAR1985 1268.55
12MAR1985 1271.75
13MAR1985 1261.70
14MAR1985 1260.05
15MAR1985 1247.35
18MAR1985 1249.67
19MAR1985 1271.09
20MAR1985 1265.24
21MAR1985 1268.22
22MAR1985 1267.45
25MAR1985 1259.94
26MAR1985 1259.72
27MAR1985 1264.91
28MAR1985 1260.71
29MAR1985 1266.78
01APR1985 1272.75
02APR1985 1265.68
03APR1985 1258.06
04APR1985 1259.05
08APR1985 1252.98
09APR1985 1253.86
10APR1985 1259.94
11APR1985 1263.69
12APR1985 1265.68
15APR1985 1266.78
16APR1985 1269.55
17APR1985 1272.31
18APR1985 1265.13
19APR1985 1266.56
22APR1985 1266.56
23APR1985 1278.71
24APR1985 1278.49
25APR1985 1284.78
26APR1985 1275.18
29APR1985 1259.72
30APR1985 1258.06
01MAY1985 1242.05
02MAY1985 1242.27
03MAY1985 1247.24
06MAY1985 1247.79
07MAY1985 1252.76
08MAY1985 1249.78
09MAY1985 1260.27
10MAY1985 1274.18
13MAY1985 1277.50
14MAY1985 1273.30
15MAY1985 1273.52
16MAY1985 1278.05
17MAY1985 1285.34
20MAY1985 1304.88
21MAY1985 1309.70
22MAY1985 1303.76
23MAY1985 1296.71
24MAY1985 1301.97
28MAY1985 1301.52
29MAY1985 1302.98
30MAY1985 1305.78
31MAY1985 1315.41
03JUN1985 1310.93
04JUN1985 1315.30
05JUN1985 1320.56
06JUN1985 1327.28
07JUN1985 1316.42
10JUN1985 1318.44
11JUN1985 1313.84
12JUN1985 1306.34
13JUN1985 1290.10
14JUN1985 1300.96
17JUN1985 1298.39
18JUN1985 1304.77
19JUN1985 1297.38
20JUN1985 1299.73
21JUN1985 1324.48
24JUN1985 1320.56
25JUN1985 1323.03
26JUN1985 1323.81
27JUN1985 1332.21
28JUN1985 1335.46
01JUL1985 1337.14
02JUL1985 1334.01
03JUL1985 1326.39
05JUL1985 1334.45
08JUL1985 1328.41
09JUL1985 1321.91
10JUL1985 1332.89
11JUL1985 1337.70
12JUL1985 1338.60
15JUL1985 1335.46
16JUL1985 1347.89
17JUL1985 1357.97
18JUL1985 1350.92
19JUL1985 1359.54
22JUL1985 1357.64
23JUL1985 1351.81
24JUL1985 1348.90
25JUL1985 1353.61
26JUL1985 1357.08
29JUL1985 1343.86
30JUL1985 1346.10
31JUL1985 1347.45
01AUG1985 1355.62
02AUG1985 1353.05
05AUG1985 1346.89
06AUG1985 1325.16
07AUG1985 1325.04
08AUG1985 1329.86
09AUG1985 1320.79
12AUG1985 1314.29
13AUG1985 1315.30
14AUG1985 1316.98
15AUG1985 1317.76
16AUG1985 1312.72
19AUG1985 1312.50
20AUG1985 1323.70
21AUG1985 1329.53
22AUG1985 1318.10
23AUG1985 1318.32
26AUG1985 1317.65
27AUG1985 1322.47
28AUG1985 1331.09
29AUG1985 1335.13
30AUG1985 1334.01
03SEP1985 1329.19
04SEP1985 1326.72
05SEP1985 1325.83
06SEP1985 1335.69
09SEP1985 1339.27
10SEP1985 1333.45
11SEP1985 1319.44
12SEP1985 1312.39
13SEP1985 1307.68
16SEP1985 1309.14
17SEP1985 1298.16
18SEP1985 1300.40
19SEP1985 1306.79
20SEP1985 1297.94
23SEP1985 1316.31
24SEP1985 1321.12
25SEP1985 1312.05
26SEP1985 1320.79
30SEP1985 1328.63
01OCT1985 1340.95
02OCT1985 1333.67
03OCT1985 1333.11
04OCT1985 1328.74
07OCT1985 1324.37
08OCT1985 1325.49
09OCT1985 1326.72
10OCT1985 1328.07
11OCT1985 1339.94
14OCT1985 1354.73
15OCT1985 1350.81
16OCT1985 1368.50
17OCT1985 1369.29
18OCT1985 1368.84
21OCT1985 1364.14
22OCT1985 1364.36
23OCT1985 1367.16
24OCT1985 1362.34
25OCT1985 1356.52
28OCT1985 1359.99
29OCT1985 1368.73
30OCT1985 1375.57
31OCT1985 1374.31
01NOV1985 1390.25
04NOV1985 1389.68
05NOV1985 1396.67
06NOV1985 1403.44
07NOV1985 1399.54
08NOV1985 1404.36
11NOV1985 1431.88
12NOV1985 1433.60
13NOV1985 1427.75
14NOV1985 1439.22
15NOV1985 1435.09
18NOV1985 1440.02
19NOV1985 1438.99
20NOV1985 1439.22
21NOV1985 1462.27
22NOV1985 1464.33
25NOV1985 1456.65
26NOV1985 1456.77
27NOV1985 1475.69
29NOV1985 1472.13
02DEC1985 1457.91
03DEC1985 1459.06
04DEC1985 1484.40
05DEC1985 1482.91
06DEC1985 1477.18
09DEC1985 1497.02
10DEC1985 1499.20
11DEC1985 1511.70
12DEC1985 1511.24
13DEC1985 1535.21
16DEC1985 1553.10
17DEC1985 1544.50
18DEC1985 1542.43
19DEC1985 1543.92
20DEC1985 1543.00
23DEC1985 1528.78
24DEC1985 1519.15
26DEC1985 1526.49
27DEC1985 1543.00
30DEC1985 1550.46
31DEC1985 1546.67
02JAN1986 1537.73
03JAN1986 1549.20
06JAN1986 1547.59
07JAN1986 1565.71
08JAN1986 1526.61
09JAN1986 1518.23
10JAN1986 1513.53
13JAN1986 1520.53
14JAN1986 1519.04
15JAN1986 1527.29
16JAN1986 1541.63
17JAN1986 1536.70
20JAN1986 1529.13
21JAN1986 1514.45
22JAN1986 1502.29
23JAN1986 1511.24
24JAN1986 1529.93
27JAN1986 1537.61
28JAN1986 1556.42
29JAN1986 1558.94
30JAN1986 1552.18
31JAN1986 1570.99
03FEB1986 1594.27
04FEB1986 1593.23
05FEB1986 1593.12
06FEB1986 1600.69
07FEB1986 1613.42
10FEB1986 1626.38
11FEB1986 1622.82
12FEB1986 1629.93
13FEB1986 1645.07
14FEB1986 1664.45
18FEB1986 1678.78
19FEB1986 1658.26
20FEB1986 1672.82
21FEB1986 1697.71
24FEB1986 1698.28
25FEB1986 1692.66
26FEB1986 1696.90
27FEB1986 1713.99
28FEB1986 1709.06
03MAR1986 1696.67
04MAR1986 1686.42
05MAR1986 1686.66
06MAR1986 1696.60
07MAR1986 1699.83
10MAR1986 1702.95
11MAR1986 1746.05
12MAR1986 1745.45
13MAR1986 1753.71
14MAR1986 1792.74
17MAR1986 1776.82
18MAR1986 1789.87
19MAR1986 1787.95
20MAR1986 1804.24
21MAR1986 1768.56
24MAR1986 1782.93
25MAR1986 1778.50
26MAR1986 1810.70
27MAR1986 1821.72
31MAR1986 1818.61
01APR1986 1790.11
02APR1986 1795.26
03APR1986 1766.40
04APR1986 1739.22
07APR1986 1735.51
08APR1986 1769.76
09APR1986 1778.62
10APR1986 1794.30
11APR1986 1790.18
14APR1986 1805.31
15APR1986 1809.65
16APR1986 1847.97
17APR1986 1855.03
18APR1986 1840.40
21APR1986 1855.90
22APR1986 1830.98
23APR1986 1829.61
24APR1986 1831.72
25APR1986 1835.57
28APR1986 1843.75
29APR1986 1825.89
30APR1986 1783.98
01MAY1986 1777.78
02MAY1986 1774.68
05MAY1986 1793.77
06MAY1986 1787.95
07MAY1986 1775.30
08MAY1986 1786.21
09MAY1986 1789.43
12MAY1986 1787.33
13MAY1986 1785.34
14MAY1986 1808.28
15MAY1986 1774.68
16MAY1986 1759.80
19MAY1986 1758.18
20MAY1986 1783.98
21MAY1986 1775.17
22MAY1986 1806.30
23MAY1986 1823.29
27MAY1986 1853.03
28MAY1986 1878.28
29MAY1986 1882.35
30MAY1986 1876.71
02JUN1986 1861.95
03JUN1986 1870.43
04JUN1986 1863.29
05JUN1986 1879.44
06JUN1986 1885.90
09JUN1986 1840.15
10JUN1986 1837.19
11JUN1986 1846.07
12JUN1986 1838.13
13JUN1986 1874.19
16JUN1986 1871.77
17JUN1986 1865.78
18JUN1986 1868.94
19JUN1986 1855.86
20JUN1986 1879.54
23JUN1986 1864.26
24JUN1986 1875.55
25JUN1986 1885.05
26JUN1986 1880.20
27JUN1986 1885.26
30JUN1986 1892.72
01JUL1986 1903.54
02JUL1986 1909.03
03JUL1986 1900.87
07JUL1986 1839.00
08JUL1986 1820.73
09JUL1986 1826.07
10JUL1986 1831.83
11JUL1986 1821.43
14JUL1986 1793.45
15JUL1986 1768.70
16JUL1986 1774.18
17JUL1986 1781.78
18JUL1986 1777.98
21JUL1986 1779.11
22JUL1986 1795.13
23JUL1986 1798.37
24JUL1986 1791.62
25JUL1986 1810.04
28JUL1986 1773.90
29JUL1986 1766.87
30JUL1986 1779.39
31JUL1986 1775.31
01AUG1986 1763.64
04AUG1986 1769.97
05AUG1986 1777.00
